source_id,source_name,countries,topics,years,original_status,retrieval_status,http_status,bytes,content_type,snapshot_path,snapshot_sha256,retrieved_at,tls_verification,error,source_url
S0104,"Korean National Police University press, Cheryu oegugin beomjoe-e gwanhan gyeongchal-ui daeeung bangan (2015), Table 1, citing Ministry of Justice Korea Immigration Service statistical yearbook",Korea (South),irregular_proxy_overstayers,2010;2011;2012;2013;2014;2015,failed,failed,,0,,sources/S0104_press-police-ac-kr_1476878914562-pdf_a91fa05d7588.error.txt,47895fc556e73dff2fd572cf276d90b518ae81bc610700b37cafd5e483f5b25b,2026-08-17,unverified_local_proxy,URLError: <urlopen error [WinError 10060] 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。>,https://press.police.ac.kr/pds/1476878914562.pdf
S0105,Philippine Statistics Authority - Foreign Citizens in the Country (2020 Census of Population and Housing),Philippines,foreign_nationals,2020,failed,failed,,0,,sources/S0105_psa-gov-ph_foreign-citizens-country-2020-census-population-and-housing_af452d4a0eb7.error.txt,a6e882382a02cd203069b3132aad8608031cd12162abe98f00ad1a07e2a536e2,2026-08-17,unverified_local_proxy,HTTP 403: Forbidden,https://psa.gov.ph/content/foreign-citizens-country-2020-census-population-and-housing
S0106,"OECD International Migration Database (stocks of foreign population, measure B15)",Chile,foreign_nationals,2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,6614,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0106_sdmx-oecd-org_chl-w-a-b15-t-z-z-ps_90bc846bda30.json,8bb1e58f7e813fc2c852c7bf8823b7d37daeb3a57626a7df3988f3b1081c498e,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0107,"OECD International Migration Database (stocks of foreign population, measure B15)",Japan,foreign_nationals,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7218,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0107_sdmx-oecd-org_jpn-w-a-b15-t-z-z-ps_3b43b86e63ab.json,c7d54b52d540980053ef67f43ebd2548a883ef9ff1f72d7d79047b0d4d3d1e48,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/JPN.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0108,"OECD International Migration Database (stocks of foreign population, measure B15)",Korea (South),foreign_nationals,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7218,application/vnd.sdmx.data+json; charset=utf-8; version=2,sources/S0108_sdmx-oecd-org_kor-w-a-b15-t-z-z-ps_9836fa850776.json,209889f38e5cf75fc1a50afde745cd05d3399528ef28e45446bce0b44e574161,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/KOR.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0109,"OECD International Migration Database (stocks of foreign population, measure B15)",Mexico,foreign_nationals,2010;2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7205,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0109_sdmx-oecd-org_mex-w-a-b15-t-z-z-ps_2e2b5d2ac413.json,8be11a2dec0b3e03405ad760a1f5ac648d7f56d0d8313391ad826e1e29a4c840,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/MEX.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0110,"OECD International Migration Database (stocks of foreign population, measure B15)",Turkey,foreign_nationals,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7215,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0110_sdmx-oecd-org_tur-w-a-b15-t-z-z-ps_241eabc64196.json,c375bf57e170f9627c57d7f0ff90a2e34b177ea79d8017843433ed0d3f86db7b,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/TUR.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0111,"OECD International Migration Database (stocks of foreign population, measure B15)",United States,foreign_nationals,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7258,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0111_sdmx-oecd-org_usa-w-a-b15-t-z-z-ps_1defb5e369ff.json,b08ca4044d68e63f6b60b63e730b947c29130bf668dbab1c5126172b7bc3bd50,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/USA.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0112,"OECD International Migration Database (stocks of foreign-born population, measure B14)",Australia,foreign_born,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7107,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,f028b1bc951cf335586cf11b0e3566f706c38c940d91a2ccc0ca0c231861db89,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0113,"OECD International Migration Database (stocks of foreign-born population, measure B14)",Chile,foreign_born,2010;2011;2012;2013;2014;2015;2017;2019;2020;2021;2022,downloaded,retrieved,200,6796,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0113_sdmx-oecd-org_chl-w-a-b14-t-z-z-ps_c30a7c9661e0.json,d4d71e2ad122174fe8c79c5370d4efd1fc62bc29ede85b1f3c8098aa319b6990,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0114,"OECD International Migration Database (stocks of foreign-born population, measure B14)",Israel,foreign_born,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7104,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0114_sdmx-oecd-org_isr-w-a-b14-t-z-z-ps_eb8b01ae2f5e.json,fc2dc4835e2e041d4603b2e99694f37e960f5db95f7d68fef471b6a6c0b86085,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/ISR.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0115,"OECD International Migration Database (stocks of foreign-born population, measure B14)",Mexico,foreign_born,2010;2011;2012;2013;2014;2015;2018;2020,downloaded,retrieved,200,6361,application/vnd.sdmx.data+json; charset=utf-8; version=2,sources/S0115_sdmx-oecd-org_mex-w-a-b14-t-z-z-ps_576bf525da87.json,fb40576006a0bf747766295820145849a0028942318179243469cfdaa3de9b06,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/MEX.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0116,"OECD International Migration Database (stocks of foreign-born population, measure B14)",New Zealand,foreign_born,2013;2018,downloaded,retrieved,200,5926,application/vnd.sdmx.data+json; version=2; charset=utf-8,sources/S0116_sdmx-oecd-org_nzl-w-a-b14-t-z-z-ps_8e043a3b7919.json,5b613b922d932656fbbb74cfa8e1d0f39533f7900572801d8b666364021021ae,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/NZL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0117,"OECD International Migration Database (stocks of foreign-born population, measure B14)",Turkey,foreign_born,2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,6517,application/vnd.sdmx.data+json; charset=utf-8; version=2,sources/S0117_sdmx-oecd-org_tur-w-a-b14-t-z-z-ps_e4c7bb1d7307.json,e895ae9a50796490dda72aebd93978fd0dc074c5d662367117fada608d31d873,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/TUR.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0118,"OECD International Migration Database (stocks of foreign-born population, measure B14)",United States,foreign_born,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,7131,application/vnd.sdmx.data+json; charset=utf-8; version=2,sources/S0118_sdmx-oecd-org_usa-w-a-b14-t-z-z-ps_6a1f305026b7.json,3ba7b595c354fc35683d94d199cade34a90060bf4c45ffd54cb58e9119fd4a6f,2026-08-17,unverified_local_proxy,,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/USA.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions"
S0119,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",Taiwan,irregular_proxy_overstayers,2011;2012;2013;2019;2020;2021;2022,downloaded,retrieved,200,71655,application/pdf,sources/S0119_statdb-mol-gov-tw_212070-pdf_d7a6b22b8b18.pdf,82e80072b99a2296df002cc0515fab911746cddd190cded997b5da5437c10cf1,2026-08-17,unverified_local_proxy,,https://statdb.mol.gov.tw/html/mon/212070.pdf
S0120,"Ministry of Labor (勞動部) Labour Statistics Database, monthly statistics Table 12-2 ""Foreign Workers in Taiwan by Work Responsibilities""",Taiwan,foreign_workers,2011,downloaded,retrieved,200,41998,application/pdf,sources/S0120_statdb-mol-gov-tw_c12020-pdf_e39b6faf65f9.pdf,0f1d6da6fc80e935c68e3a5c8081012ca360508d980a6f789dec6c30386d9707,2026-08-17,unverified_local_proxy,,https://statdb.mol.gov.tw/html/mon/c12020.pdf
S0121,General Bureau of Statistics Suriname (ABS) - Census 8 (2012) Volume 1 Demographic and Social Characteristics and Migration,Suriname,foreign_born; foreign_born;foreign_nationals; foreign_nationals,2012,downloaded,retrieved,200,5845330,application/pdf,sources/S0121_statistics-suriname-org_publicatie-census-8-volume-1-demografische-en-sociale-karakt_c0186e42a337.pdf,246f409917d07f825413a01749a16dec913d397c8439d76a5b196127a71a6a0b,2026-08-17,unverified_local_proxy,,https://statistics-suriname.org/wp-content/uploads/2019/05/Publicatie-Census-8-Volume-1-Demografische-en-Sociale-Karakteristieken-en-Migratie.pdf
S0122,IOM / United Nations Thailand - Thailand Migration Report 2019 (Table 1.1 Estimated non-Thai population in Thailand),Thailand,foreign_nationals,2018,downloaded,retrieved,200,15387663,application/pdf,sources/S0122_thailand-un-org_50831_16f78b6b795a.pdf,43bbab155bcccba31afebfb6ab96b1431fa0278269ab7d281fbd8033b6a8266b,2026-08-17,unverified_local_proxy,,https://thailand.un.org/en/download/13750/50831
S0123,Statistics South Africa - Community Survey 2016 (presented to the UN Expert Forum on International Migration Statistics 2023),South Africa,foreign_born,2016,downloaded,retrieved,200,806784,application/pdf,sources/S0123_unstats-un-org_4-itani-statssa-pdf_139e66a25083.pdf,95444162c39405e3bcf36c9fcfa13ef1558ad010d0594cea500a1c959e40e271,2026-08-17,unverified_local_proxy,,https://unstats.un.org/unsd/demographic-social/migrationstat-forum-2023/presentations/E.3/4.Itani-StatsSA.pdf
S0124,"Croatian Bureau of Statistics, Census 2011",Croatia,foreign_nationals,2011,downloaded,retrieved,200,14475,text/html,sources/S0124_web-dzs-hr_e01-01-06-rh-html_00ef6fe8bbdd.html,457f958296c55414184c3e704cfcc9c0de7dc78f95da7c0c0e64d5f9685b42ba,2026-08-17,unverified_local_proxy,,https://web.dzs.hr/eng/censuses/census2011/results/htm/e01_01_06/e01_01_06_RH.html
S0125,"Croatian Bureau of Statistics, Census 2011",Croatia,foreign_born,2011,downloaded,retrieved,200,42814,text/html,sources/S0125_web-dzs-hr_e01-01-25-html_4d9365cfb707.html,4c95f093941a4b299a6baad692d8320a558111da4b40251e5d851ab32f829aa1,2026-08-17,unverified_local_proxy,,https://web.dzs.hr/eng/censuses/census2011/results/htm/e01_01_25/E01_01_25.html
S0126,"內政部統計處 內政統計年報 108年版 (MOI Dept. of Statistics, Statistical Yearbook of Interior, 2019 ed.)",Taiwan,population,2010;2011;2012;2013;2014;2015;2016,downloaded,retrieved,200,3151782,application/pdf,sources/S0126_ws-moi-gov-tw_download-ashx_8ff20cd970ef.pdf,a8463c3aca894584effe746d002480649f4f3062163530394a45d90746429001,2026-08-17,unverified_local_proxy,,https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xMzMzNy9jNDg1YjU2OC1lNWU2LTRkYTItYWIwZS1lMTJlNmVmZjBkZTIucGRm&n=MTA45bm05YWn5pS%2f57Wx6KiI5bm05aCx6Zu75a2Q5pu4LnBkZg%3d%3d&icon=.pdf
S0127,"Taiwan Ministry of the Interior, Department of Statistics (內政統計通報), foreign residents 外僑居留人數",Taiwan,foreign_nationals,2012;2013;2014;2015;2016;2017;2018;2019;2020;2021,downloaded,retrieved,200,339201,application/pdf,sources/S0127_ws-moi-gov-tw_download-ashx_8550fb2bc7d4.pdf,0ba7133ec6b8937ad8ae97f261585cde2efeecaffdf566350bf4528f5891fdb8,2026-08-17,unverified_local_proxy,,https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xNjA3NS8yZTk5ODk4OC05MTI4LTQ3Y2MtYTUwZi0yZjIwNzkzODk4ZDUucGRm&n=Mi7lpJbnsY3kurrlo6sucGRm&icon=.pdf
S0128,"Taiwan Ministry of the Interior, Department of Statistics (內政統計通報), foreign residents 外僑居留人數",Taiwan,foreign_nationals,2022,downloaded,retrieved,200,174451,application/pdf,sources/S0128_ws-moi-gov-tw_download-ashx_a537cfbc6136.pdf,e3d48cb247c29ce51237d2bc1db74c152139fe17e22de989d96b22be0ec14854,2026-08-17,unverified_local_proxy,,https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMTkxNi9jYmRkNDNlYy0wOGU0LTRjMzMtOTBjMy05MGYyOGEyZjE3NDIucGRm&n=MTE05bm056ysMTbpgLHlhafmlL%2FntbHoqIjpgJrloLFf5aSW5YOR566h55CGLnBkZg%3D%3D&icon=.pdf
S0129,"內政部統計處 內政統計月報 115年5月 (MOI Dept. of Statistics, Monthly Bulletin of Interior Statistics, May 2026)",Taiwan,population,2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,2610893,application/pdf,sources/S0129_ws-moi-gov-tw_download-ashx_66117c1ddaf4.pdf,74902aa64009fe845528181b2f9dddf30b0c34ef5203b3f4af576d0ac8e39324,2026-08-17,unverified_local_proxy,,https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMzQ1NC85M2FlNzY2MC0xMDEwLTQxNGQtOGQ4NC00NjM3ZDE2ZjY4ZTcucGRm&n=MTE1MDUucGRm
S0130,"Fondazione ISMU, XXII Rapporto sulle migrazioni 2016",Italy,irregular_stock,2015;2016,downloaded,retrieved,200,358534,application/pdf,sources/S0130_antoniocasella-eu_ismu-1dic2016-pdf_e82b271125ad.pdf,9e9b9bfecfcd5e09daf71b26a9dcc173746ab293f01094c6341e2860ebcc4bb0,2026-08-17,unverified_local_proxy,,https://www.antoniocasella.eu/nume/Ismu_1dic2016.pdf
S0131,"Australian Department of Immigration and Border Protection, Senate Legal and Constitutional Affairs Committee, Budget Estimates Question on Notice BE17171",Australia,irregular_proxy_overstayers,2016,failed,failed,,0,,sources/S0131_aph-gov-au_be17171-pdf_7ca4aaa1f18d.error.txt,aa80cc8b2afb071ece359a53a1b6194261b5e41dfe2f799471e7f1e3e28a5ecf,2026-08-17,unverified_local_proxy,HTTP 403: Forbidden,https://www.aph.gov.au/~/media/Committees/legcon_ctte/estimates/bud_1718/DIBP/QoNs/BE17171.pdf
S0132,"Vogel, Dita (2015), Update report Germany: Estimated number of irregular foreign residents in Germany (Database on Irregular Migration), cited in bpb country profile",Germany,irregular_stock,2014,downloaded,retrieved,200,163736,text/html; charset=UTF-8,sources/S0132_bpb-de_irregulaere-migration-in-deutschland_39665f29509b.html,aa93c686228bf7ee6050e3daced5605836023b2724a4f7770118a00ac4c6565c,2026-08-17,unverified_local_proxy,,https://www.bpb.de/themen/migration-integration/regionalprofile/deutschland/256275/irregulaere-migration-in-deutschland/
S0133,"DHS Office of Homeland Security Statistics (Baker & Warren 2024), Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2018-January 2022, as reproduced in Choices Magazine (AAEA)",United States,irregular_stock,2019;2020;2022,downloaded,retrieved,200,630921,application/pdf,sources/S0133_choicesmagazine-org_cmsarticle-991-pdf_7cf85a3000b6.pdf,a6fe9216199694c5f5406d4530e1f550621cfb76984a02531fc033e2bd5d7b04,2026-08-17,unverified_local_proxy,,https://www.choicesmagazine.org/UserFiles/file/cmsarticle_991.pdf
S0134,"Fondazione ISMU, XXVI Rapporto sulle migrazioni 2020",Italy,irregular_stock,2020,failed,failed,,0,,sources/S0134_cinformi-it_i-dati-del-rapporto-ismu-sulle-migrazioni-2020_c6faf3549584.error.txt,fd9ca287b4717ce281ca9393741c90caa2c43859718309b33e211a30eabf62d4,2026-08-17,unverified_local_proxy,URLError: <urlopen error [WinError 10060] 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。>,https://www.cinformi.it/Comunicazione/Notizie/I-dati-del-Rapporto-ISMU-sulle-migrazioni-2020
S0135,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),Turkey,irregular_proxy_detections,2010;2014;2015;2018;2019;2020;2022,downloaded,retrieved,200,73763,text/html; charset=utf-8,sources/S0135_dha-com-tr_guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-du_0e80e57c4f60.html,779115768913324625ef1b83630d024e083e88634bc33e2a4d542c22a3365e3f,2026-08-17,unverified_local_proxy,,https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884
S0136,"Ministry of Justice of Korea, Immigration and Foreign Policy Statistics (불법체류외국인), reported via EKW",Korea (South),irregular_proxy_overstayers,2018;2020;2021;2022,downloaded,retrieved,200,174788,text/html; charset=utf-8,sources/S0136_ekw-co-kr_articleview-html_105b83a46b7f.html,9a1f2847ad9a640d51ec68201bc2b4ed21d6041347c97598a7e65a945e3d2dc6,2026-08-17,unverified_local_proxy,,https://www.ekw.co.kr/news/articleView.html?idxno=11130
S0137,"Funcas (2024), Estimacion de la poblacion en situacion irregular en Espana, Cuadro 1, Estimacion 2 | Funcas (2024), Estimacion de la poblacion en situacion irregular en Espana, Cuadro 1, Estimacion 1",Spain,irregular_stock,2017;2018;2019;2020;2021;2022,downloaded,retrieved,200,415147,application/pdf,sources/S0137_funcas-es_2405-ncs-pdf_e1cb7e4f15cb.pdf,3a375482a595f06d7a367f8b4bd960be9e5c4d5bcc891512bc2c7897d57d24d8,2026-08-17,unverified_local_proxy,,https://www.funcas.es/wp-content/uploads/2024/05/2405-NCS.pdf
S0138,"Global Detention Project, Japan Immigration Detention Profile (reproducing Ministry of Justice, 2011, p.34)",Japan,irregular_proxy_overstayers,2011,downloaded,retrieved,200,729399,text/html; charset=UTF-8,sources/S0138_globaldetentionproject-org_japan_3d78e0e34dac.html,cd8b846c3c0919d8814a4a4aab4d3a761c17c9bb168f6b1f6069dced4c7bc28d,2026-08-17,unverified_local_proxy,,https://www.globaldetentionproject.org/countries/asia-pacific/japan
S0139,"Israel Population and Immigration Authority (רשות האוכלוסין וההגירה), Foreigners in Israel (נתוני זרים בישראל), Q1 2022",Israel,irregular_stock,2020;2022,failed,failed,,0,,sources/S0139_gov-il_zarim-2022-q1-pdf_7db9caa2a53e.error.txt,99bf39c7f647fcc61cf2d04d3ddf834c40b3ec53a10dccf0febc66e8db98b45b,2026-08-17,unverified_local_proxy,HTTP 403: Forbidden,https://www.gov.il/BlobFolder/generalpage/foreign_workers_stats/he/zarim_2022_q1.pdf
S0140,"Australian Department of Immigration and Border Protection (2016), Annual Report 2015-16, p.51",Australia,irregular_proxy_overstayers,2015,downloaded,retrieved,200,3147781,application/pdf,sources/S0140_homeaffairs-gov-au_dibp-annual-report-2015-16-pdf_a4a339e2689a.pdf,0dbc6057a372d8fc2ba8616379ddc718e0e48e1329449f7d77b1a2754be7f09f,2026-08-17,unverified_local_proxy,,https://www.homeaffairs.gov.au/reports-and-pubs/Annualreports/dibp-annual-report-2015-16.pdf
S0141,"Australian Department of Immigration and Citizenship (2012), Trends in Migration: Australia 2010-11, Table 11",Australia,irregular_proxy_overstayers,2011,downloaded,retrieved,200,1963756,application/pdf,sources/S0141_homeaffairs-gov-au_trends-in-migration-2010-11-pdf_73ef5710eea1.pdf,86f92b3f92a228caa068a53dd140986215a65067f61a5fa3346b7810bbc11f7e,2026-08-17,unverified_local_proxy,,https://www.homeaffairs.gov.au/research-and-stats/files/trends-in-migration-2010-11.pdf
S0142,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2023 revised methodology) | Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2022 methodology series)",Chile,irregular_stock,2018;2019;2020;2021;2022,downloaded,retrieved,200,1110426,application/pdf,sources/S0142_ine-gob-cl_sintesis-epe2023-pdf_54314fdd9022.pdf,5a442007e6bb92e17f6e38749f6f97cf725323912eff67c2cbdea3dcc572d9c7,2026-08-17,unverified_local_proxy,,https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10
S0143,"Instituto Nacional de Estadisticas (INE) de Chile, press release 29 December 2023",Chile,irregular_stock,2022,downloaded,retrieved,200,101880,text/html; charset=utf-8,sources/S0143_ine-gob-cl_poblaci-c3-b3n-extranjera-residente-en-chile-super-c3-b3-los_fd5beb9b2c93.html,b5f2c1d38d4f0ec0872d6e9b955eb806d4f246442ba7961fc617cb9417b0b094,2026-08-17,unverified_local_proxy,,https://www.ine.gob.cl/sala-de-prensa/prensa/general/noticia/2023/12/29/poblaci%C3%B3n-extranjera-residente-en-chile-super%C3%B3-los-1-6-millones-de-personas-en-2022-con-un-6-6-de-ellas-en-situaci%C3%B3n-irregular
S0144,"Fondazione ISMU, XXV Rapporto sulle migrazioni 2019",Italy,irregular_stock,2019,failed,failed,,0,,sources/S0144_ismu-org_comunicato-stampa-xxv-rapporto-ismu_eba26fc1ffcc.error.txt,7d51b961b87f5c539ed8a7d35aad2958e46d710c169b707e0c18ef678e412a7a,2026-08-17,unverified_local_proxy,HTTP 403: Forbidden,https://www.ismu.org/comunicato-stampa-xxv-rapporto-ismu/
S0145,"Fondazione ISMU, XXVII Rapporto sulle migrazioni 2021",Italy,irregular_stock,2021;2022,failed,failed,,0,,sources/S0145_ismu-org_xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-_947a7da05f20.error.txt,ac1b1610f96c6e1d84ec5052e63e8c1e94646bbc52edc1a2fb4858b68b4d8f3b,2026-08-17,unverified_local_proxy,HTTP 403: Forbidden,https://www.ismu.org/xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-2022/
S0146,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center | National Immigration Agency / Ministry of Labor (失聯移工), reported by the Legislative Yuan Budget Center",Taiwan,irregular_proxy_overstayers,2014;2015;2016;2017;2018;2019,downloaded,retrieved,200,144817,text/html; charset=utf-8,sources/S0146_ly-gov-tw_detail-aspx_0389bd84caed.html,1e01dc857fe22249e4618c92f36a63823933b8a5159a191926f62b2a0ac19041,2026-08-17,unverified_local_proxy,,https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916
S0147,"Migration Policy Institute (with Jennifer Van Hook, Penn State), Diverse Flows Drive Increase in U.S. Unauthorized Immigrant Population (July 2024)",United States,irregular_stock,2019;2021;2022,downloaded,retrieved,200,109232,text/html; charset=utf-8,sources/S0147_migrationpolicy-org_diverse-flows-drive-increase-us-unauthorized-immigrant-popul_aa4396b0faaa.html,0ef7826372d25b6a15f1a8dbf9390b1b3f7565d9a71db68591f24df97fe7570c,2026-08-17,unverified_local_proxy,,https://www.migrationpolicy.org/commentary/diverse-flows-drive-increase-us-unauthorized-immigrant-population
S0148,"Migration Policy Institute, Unauthorized Immigrants in the United States: Stable Numbers, Changing Origins",United States,irregular_stock,2011;2018,downloaded,retrieved,200,2370062,application/pdf,sources/S0148_migrationpolicy-org_mpi-unauthorized-immigrants-stablenumbers-changingorigins-fi_eb0386fb03f4.pdf,628fbc9579129fb1442d919c98a733d1751c4cd0dbf776e7c517c90c248e638c,2026-08-17,unverified_local_proxy,,https://www.migrationpolicy.org/sites/default/files/publications/mpi-unauthorized-immigrants-stablenumbers-changingorigins_final.pdf
S0149,"出入国在留管理庁 本邦における不法残留者数について (Immigration Services Agency of Japan, Number of Overstayers in Japan) | Immigration Services Agency of Japan, Honpo ni okeru fuho zanryusha su ni tsuite (Reiwa 3-nen 1-gatsu 1-nichi genzai), Table 1 (Dai-1-hyo)",Japan,irregular_proxy_overstayers,2017;2018;2019,downloaded,retrieved,200,965699,application/pdf,sources/S0149_moj-go-jp_001344148-pdf_104b9dceb062.pdf,06d04dae4286a0f806bf26f1b6ac50b63a7181351a8473ac82ac19e1bc44922f,2026-08-17,unverified_local_proxy,,https://www.moj.go.jp/isa/content/001344148.pdf
S0150,"出入国在留管理庁 本邦における不法残留者数について (Immigration Services Agency of Japan, Number of Overstayers in Japan)",Japan,irregular_proxy_overstayers,2018;2019;2020;2021;2022,downloaded,retrieved,200,129563,application/pdf,sources/S0150_moj-go-jp_001344904-pdf_a6a152b027d8.pdf,fdf1fd57e1505a8c3eb04bbbee6ef2fb362bd81e349bce6696decc714b4384ce,2026-08-17,unverified_local_proxy,,https://www.moj.go.jp/isa/content/001344904.pdf
