country,iso3,year,variable,value,source_name,source_url,notes,used_in_panel,collection_file
Netherlands,NLD,2015,foreign_born,1996318,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2016,foreign_born,2056520,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2017,foreign_born,2137234,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2018,foreign_born,2215849,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2019,foreign_born,2298705,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2020,foreign_born,2399804,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2021,foreign_born,2451157,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2022,foreign_born,2550837,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Netherlands,NLD,2010,foreign_nationals,652188,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2011,foreign_nationals,673235,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2012,foreign_nationals,697741,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2013,foreign_nationals,714552,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2014,foreign_nationals,735354,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2015,foreign_nationals,773288,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2016,foreign_nationals,834786,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2017,foreign_nationals,914997,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2018,foreign_nationals,991440,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2019,foreign_nationals,1068107,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2020,foreign_nationals,1154830,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2021,foreign_nationals,1171380,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2022,foreign_nationals,1230012,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Netherlands,NLD,2010,irregular_proxy_detections,7580,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2011,irregular_proxy_detections,6145,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2012,irregular_proxy_detections,4005,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2013,irregular_proxy_detections,2715,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2014,irregular_proxy_detections,2645,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2015,irregular_proxy_detections,3150,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2016,irregular_proxy_detections,2760,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2017,irregular_proxy_detections,2120,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2018,irregular_proxy_detections,2790,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2019,irregular_proxy_detections,3565,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2020,irregular_proxy_detections,3640,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2021,irregular_proxy_detections,5010,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2022,irregular_proxy_detections,5475,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat.",yes,irregular_eu.csv
Netherlands,NLD,2017,irregular_stock,40500,"Van der Heijden, Cruyff, Van Gils (WODC), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen 2017-2018",https://www.wodc.nl/actueel/nieuws/2020/12/16/nieuwe-schatting-voor-de-periode-medio-2017---medio-2018,"Capture-recapture; this round used Dual Systems Estimation alongside the truncated Poisson model. Published range approximately 23000-58000 for mid-2017 to mid-2018; value is the midpoint of that range, no point estimate was published. Not strictly comparable with the later 2018-2023 series.",yes,irregular_eu.csv
Netherlands,NLD,2018,irregular_stock,34952,"Van der Heijden, Cruyff, Lugtig, Engbersen, Van Gils (WODC/Utrecht University/Erasmus University Rotterdam), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen medio 2018-2019 tot medio 2022-2023",https://www.wodc.nl/actueel/nieuws/2026/03/31/nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen-zonder-verblijfsvergunning,"Capture-recapture (truncated Poisson regression) on police apprehension/detention records; reference period is mid-2018 to mid-2019, coded to the starting year. Point estimate with 95% CI 21056-48848. Overlapping CIs mean the 2018-2023 changes are not statistically significant.",yes,irregular_eu.csv
Netherlands,NLD,2019,irregular_stock,24124,"Van der Heijden, Cruyff, Lugtig, Engbersen, Van Gils (WODC/Utrecht University/Erasmus University Rotterdam), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen medio 2018-2019 tot medio 2022-2023",https://www.wodc.nl/actueel/nieuws/2026/03/31/nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen-zonder-verblijfsvergunning,"Capture-recapture (truncated Poisson regression) on police apprehension/detention records; reference period is mid-2019 to mid-2020, coded to the starting year. Point estimate with 95% CI 18511-29737. Overlapping CIs mean the 2018-2023 changes are not statistically significant.",yes,irregular_eu.csv
Netherlands,NLD,2020,irregular_stock,24283,"Van der Heijden, Cruyff, Lugtig, Engbersen, Van Gils (WODC/Utrecht University/Erasmus University Rotterdam), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen medio 2018-2019 tot medio 2022-2023",https://www.wodc.nl/actueel/nieuws/2026/03/31/nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen-zonder-verblijfsvergunning,"Capture-recapture (truncated Poisson regression) on police apprehension/detention records; reference period is mid-2020 to mid-2021, coded to the starting year. Point estimate with 95% CI 19202-29364. Overlapping CIs mean the 2018-2023 changes are not statistically significant.",yes,irregular_eu.csv
Netherlands,NLD,2021,irregular_stock,20197,"Van der Heijden, Cruyff, Lugtig, Engbersen, Van Gils (WODC/Utrecht University/Erasmus University Rotterdam), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen medio 2018-2019 tot medio 2022-2023",https://www.wodc.nl/actueel/nieuws/2026/03/31/nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen-zonder-verblijfsvergunning,"Capture-recapture (truncated Poisson regression) on police apprehension/detention records; reference period is mid-2021 to mid-2022, coded to the starting year. Point estimate with 95% CI 15923-24471. Overlapping CIs mean the 2018-2023 changes are not statistically significant.",yes,irregular_eu.csv
Netherlands,NLD,2022,irregular_stock,20065,"Van der Heijden, Cruyff, Lugtig, Engbersen, Van Gils (WODC/Utrecht University/Erasmus University Rotterdam), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen medio 2018-2019 tot medio 2022-2023",https://www.wodc.nl/actueel/nieuws/2026/03/31/nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen-zonder-verblijfsvergunning,"Capture-recapture (truncated Poisson regression) on police apprehension/detention records; reference period is mid-2022 to mid-2023, coded to the starting year. Point estimate with 95% CI 16955-23175. Overlapping CIs mean the 2018-2023 changes are not statistically significant.",yes,irregular_eu.csv
Netherlands,NLD,2010,population,16615394,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2011,population,16693074,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2012,population,16754962,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2013,population,16804432,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2014,population,16865008,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2015,population,16939923,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2016,population,17030314,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2017,population,17131296,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2018,population,17231624,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2019,population,17344874,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2020,population,17441500,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2021,population,17533044,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Netherlands,NLD,2022,population,17700982,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,"Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026.",yes,worldbank_api
Norway,NOR,2010,foreign_born,529532,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2011,foreign_born,572231,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2012,foreign_born,619978,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2013,foreign_born,668178,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2014,foreign_born,709566,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2015,foreign_born,747423,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2016,foreign_born,778764,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2017,foreign_born,806618,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2018,foreign_born,829705,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2019,foreign_born,849354,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2020,foreign_born,875977,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2021,foreign_born,878153,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2022,foreign_born,906843,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country),yes,eu_stock.csv
Norway,NOR,2010,foreign_nationals,333791,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Norway,NOR,2011,foreign_nationals,369132,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Norway,NOR,2012,foreign_nationals,407171,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
Norway,NOR,2013,foreign_nationals,448665,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless),yes,eu_stock.csv
